service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
178293414374630,1,1,1,1,1,1,1,20220111,20220612
178295514374651,1,1,1,1,1,1,1,20220111,20220612
178295714374653,1,1,1,1,1,1,1,20220111,20220612
178277614374489,1,1,1,1,1,1,0,20220111,20220612
178271914374442,1,1,1,1,1,1,1,20220111,20220612
178261514374362,1,1,1,1,1,1,1,20220111,20220612
178275014374466,1,1,1,1,1,1,0,20220111,20220612
178290014374597,1,1,1,1,1,1,1,20220111,20220612
178272614374448,1,1,1,1,1,1,1,20220111,20220612
178275314374469,1,1,1,1,1,1,1,20220111,20220612
178275514374471,1,1,1,1,1,1,1,20220111,20220612
178288214374580,1,1,1,1,1,1,1,20220111,20220612
178320914374833,1,1,1,1,1,1,1,20220111,20220612
178321014374834,1,1,1,1,1,1,0,20220111,20220612
178258614374347,1,1,1,1,1,1,1,20220111,20220612
178261614374363,1,1,1,1,1,1,1,20220111,20220612
178264314374384,1,1,1,1,1,1,1,20220111,20220612
178325214374864,1,1,1,1,1,1,1,20220111,20220612
178325314374865,1,1,1,1,1,1,1,20220111,20220612
178290514374602,1,1,1,1,1,1,1,20220111,20220612
178273214374454,1,1,1,1,1,1,0,20220111,20220612
178261914374366,1,1,1,1,1,1,1,20220111,20220612
178265814374391,1,1,1,1,1,1,1,20220111,20220612
178270614374430,1,1,1,1,1,0,0,20220111,20220612
178276914374482,1,1,1,1,1,1,1,20220111,20220612
178279914374506,1,1,1,1,1,1,1,20220111,20220612
178280014374507,1,1,1,1,1,1,0,20220111,20220612
178290914374606,1,1,1,1,1,1,1,20220111,20220612
178271114374432,1,1,1,1,1,0,0,20220111,20220612
178273914374461,1,1,1,1,1,1,0,20220111,20220612
178291214374609,1,1,1,1,1,1,1,20220111,20220612
178293014374626,1,1,1,1,1,1,1,20220111,20220612
178257414374339,1,1,1,1,1,1,1,20220111,20220612
178295414374650,1,1,1,1,1,1,1,20220111,20220612
178267214374400,1,1,1,1,1,1,1,20220111,20220612
178280314374517,1,1,1,1,1,1,1,20220111,20220612
178289814374595,1,1,1,1,1,1,1,20220111,20220612
178320114374826,1,1,1,1,1,1,1,20220111,20220612
178287214374572,1,1,1,1,1,1,1,20220111,20220612
178263514374375,1,1,1,1,1,1,1,20220111,20220612
178326914374879,1,1,1,1,1,1,1,20220111,20220612
178361514375161,1,1,1,1,1,1,0,20220111,20220612
178329614374904,1,1,1,1,1,1,1,20220111,20220612
178329814374906,1,1,1,1,1,1,1,20220111,20220612
178337714374973,1,1,1,1,1,1,1,20220111,20220612
178329914374907,1,1,1,1,1,1,1,20220111,20220612
178339914374992,1,1,1,1,1,1,1,20220111,20220612
178364414375187,1,1,1,1,1,1,0,20220111,20220612
178332214374928,1,1,1,1,1,1,1,20220111,20220612
178347314375048,1,1,1,1,1,1,1,20220111,20220612
178342614375016,1,1,1,1,1,1,1,20220111,20220612
178345514375034,1,1,1,1,1,1,1,20220111,20220612
178359414375140,1,1,1,1,1,0,0,20220111,20220612
178328114374889,1,1,1,1,1,1,1,20220111,20220612
178328314374891,1,1,1,1,1,1,1,20220111,20220612
178332914374933,1,1,1,1,1,1,1,20220111,20220612
178338614374981,1,1,1,1,1,1,1,20220111,20220612
178346214375040,1,1,1,1,1,1,1,20220111,20220612
178360214375148,1,1,1,1,1,0,0,20220111,20220612
178197114373842,1,1,1,1,1,1,0,20220111,20220612
178346314375041,1,1,1,1,1,1,1,20220111,20220612
178360614375152,1,1,1,1,1,1,0,20220111,20220612
178328414374892,1,1,1,1,1,1,1,20220111,20220612
178325614374868,1,1,1,1,1,1,1,20220111,20220612
178365514375197,1,1,1,1,1,1,1,20220111,20220612
178341214375005,1,1,1,1,1,1,1,20220111,20220612
178334314374944,1,1,1,1,1,1,1,20220111,20220612
178343614375024,1,1,1,1,1,1,1,20220111,20220612
178336214374960,1,1,1,1,1,1,1,20220111,20220612
178346514375042,1,1,1,1,1,1,1,20220111,20220612
178350314375066,1,1,1,1,1,1,1,20220111,20220612
178341814375010,1,1,1,1,1,1,1,20220111,20220612
178351714375076,1,1,1,1,1,1,1,20220111,20220612
178344314375027,1,1,1,1,1,1,1,20220111,20220612
178355814375108,1,1,1,1,1,0,0,20220111,20220612
178355914375109,1,1,1,1,1,1,1,20220111,20220612
178329114374899,1,1,1,1,1,1,1,20220111,20220612
178356014375110,1,1,1,1,1,1,0,20220111,20220612
178326414374875,1,1,1,1,1,1,1,20220111,20220612
178329314374901,1,1,1,1,1,1,1,20220111,20220612
178329414374902,1,1,1,1,1,1,1,20220111,20220612
178363814375181,1,1,1,1,1,1,1,20220111,20220612
178331614374922,1,1,1,1,1,1,1,20220111,20220612
178342114375013,1,1,1,1,1,1,1,20220111,20220612
178337014374968,1,1,1,1,1,1,1,20220111,20220612
178401814375493,1,1,1,1,1,1,1,20220111,20220612
178402014375495,1,1,1,1,1,0,0,20220111,20220612
178374514375278,1,1,1,1,1,1,1,20220111,20220612
178370014375236,1,1,1,1,1,1,1,20220111,20220612
178372714375261,1,1,1,1,1,1,1,20220111,20220612
178381414375338,1,1,1,1,1,1,1,20220111,20220612
178381614375340,1,0,0,0,0,0,1,20220111,20220612
178386614375379,1,1,1,1,1,1,1,20220111,20220612
178388514375395,1,1,1,1,1,1,1,20220111,20220612
178392014375419,1,1,1,1,1,1,1,20220111,20220612
178397514375457,1,1,1,1,1,1,1,20220111,20220612
178409914375561,1,1,1,1,1,1,1,20220111,20220612
178387114375383,1,1,1,1,1,1,1,20220111,20220612
178399414375475,1,1,1,1,1,0,0,20220111,20220612
178402914375503,1,1,1,1,1,1,0,20220111,20220612
178370414375240,1,1,1,1,1,1,1,20220111,20220612
