service_id,date,exception_type
94756811507540,20200705,2
94756811507540,20200712,2
94756811507540,20200719,2
94756811507540,20200726,2
94756811507540,20200802,2
94756811507540,20200809,2
94756811507540,20200816,2
94756811507540,20200823,2
94756811507540,20200830,2
94756811507540,20200906,2
94756811507540,20200913,2
94756811507540,20200920,2
94756811507540,20200927,2
94756811507540,20201004,2
94756811507540,20201011,2
94756811507540,20201018,2
94756811507540,20201025,2
94756811507540,20201101,2
94756811507540,20201108,2
94756811507540,20201115,2
94756811507540,20201122,2
94756811507540,20201129,2
94756811507540,20201206,2
94760811507963,20191221,2
94760811507963,20191228,2
94760811507963,20200104,2
94760811507963,20200111,2
94760811507963,20200118,2
94760811507963,20200125,2
94760811507963,20200201,2
94760811507963,20200208,2
94760811507963,20200215,2
94760811507963,20200222,2
94760811507963,20200229,2
94760811507963,20200307,2
94760811507963,20200314,2
94760811507963,20200321,2
94760811507963,20200328,2
94760811507963,20200404,2
94760811507963,20200411,2
94760811507963,20200418,2
94760811507963,20200425,2
94760811507963,20200502,2
94760811507963,20200509,2
94760811507963,20200516,2
94760811507963,20200523,2
94760811507963,20200530,2
94760811507963,20200606,2
94760811507963,20200613,2
94760811507963,20200620,2
94760811507963,20200627,2
94760811507963,20200704,2
94760811507963,20200711,2
94760811507963,20200718,2
94760811507963,20200725,2
94760811507963,20200801,2
94760811507963,20200808,2
94760811507963,20200815,2
94760811507963,20200822,2
94760811507963,20200829,2
94760811507963,20200905,2
94760811507963,20200912,2
94760811507963,20200919,2
94760811507963,20200926,2
94760811507963,20201003,2
94760811507963,20201010,2
94760811507963,20201017,2
94760811507963,20201024,2
94760811507963,20201031,2
94760811507963,20201107,2
94760811507963,20201114,2
94760811507963,20201121,2
94760811507963,20201128,2
94760811507963,20201205,2
94760811507963,20201212,2
94593911488558,20191215,2
94593911488558,20191222,2
94593911488558,20191229,2
94593911488558,20200105,2
94593911488558,20200112,2
94593911488558,20200119,2
94593911488558,20200126,2
94593911488558,20200202,2
94593911488558,20200209,2
94646211494673,20200823,2
94646211494673,20200830,2
94646211494673,20200906,2
94646211494673,20200913,2
94646211494673,20200920,2
94646211494673,20200927,2
94646211494673,20201004,2
94646211494673,20201011,2
94646211494673,20201018,2
94646211494673,20201025,2
94646211494673,20201101,2
94646211494673,20201108,2
